Inches,Ram_GB,Company_Freq,Company_LogFreq,TypeName_Category_Budget,TypeName_Category_Performance,TypeName_Category_Premium,PPI,Cpu_Entry-Level,Cpu_High-End,Cpu_Mid-Range,Storage_Size_GB,Storage_Category_HDD-Based,Storage_Category_SSD-Based,Gpu_group_Dedicated,Gpu_group_Integrated,OpSys_Category_Linux/Chrome,OpSys_Category_MacOS,OpSys_Category_Others,OpSys_Category_Windows,Price_php,Weight_Category,Cpu_Score,Gpu_Score,Storage_Impact,Performance_Index,Performance_to_Weight,Display_Quality
13.9,1.4987674542268743,297,0.5592211110580945,False,False,True,3.9515110732740477,False,False,True,-0.20541301604507806,False,True,False,True,False,False,False,True,114571.2511,1.0,9000,2000,-0.5135325401126951,55002.48400236834,27501.24200118417,54.92600391850927
15.6,-0.07519506268436271,48,-1.4349253126292794,True,False,False,-1.071373081019653,True,False,False,-1.0048748502406828,False,True,False,True,False,False,False,True,49137.3727,2.0,3000,2000,-2.5121871256017068,24997.33742274903,8332.44580758301,-16.713420063906586
15.6,-0.07519506268436271,4,-3.9560975657501167,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,True,False,74294.7161,2.0,3000,15000,-1.845968930438703,89998.00364094418,29999.334546981394,-1.962988615053248
17.3,1.4987674542268743,297,0.5592211110580945,True,False,False,-0.4477532526748909,False,False,True,-0.20541301604507806,False,True,True,False,False,False,False,True,95982.0811,4.0,9000,15000,-0.5135325401126951,120002.48400236835,24000.49680047367,-7.746131271275613
15.6,1.4987674542268743,297,0.5592211110580945,True,False,False,3.150183414249161,False,False,True,-0.20541301604507806,False,True,True,False,False,False,False,True,148527.4683,3.0,9000,15000,-0.5135325401126951,120002.48400236835,30000.621000592088,49.14286126228691
15.6,-0.07519506268436271,297,0.5592211110580945,False,True,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,True,False,48269.8781,3.0,3000,15000,-1.845968930438703,89998.00364094418,22499.500910236045,-1.962988615053248
13.3,-0.07519506268436271,103,-0.6036184598685892,False,False,True,0.44069648225214014,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,61282.2971,1.0,3000,2000,-1.845968930438703,24998.003640944193,12499.001820472096,5.861263213953464
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.4477532526748909,False,False,True,1.12702337428093,False,True,False,True,False,False,False,True,67230.8315,4.0,9000,2000,2.817558435702325,55002.667168310334,11000.533433662067,-7.746131271275613
14.0,1.4987674542268743,297,0.5592211110580945,False,False,True,1.4653751765346505,False,False,True,0.8605360962157282,False,True,False,True,False,False,False,True,174986.0536,1.0,9000,2000,2.1513402405393207,55005.148875148996,27502.574437574498,20.51525247148511
14.0,-0.8621763211399812,4,-3.9560975657501167,True,False,False,0.24856922707416992,True,False,False,-1.204740308789584,False,True,False,True,False,False,False,True,16110.614,1.0,3000,2000,-3.0118507719739602,24995.263796585747,12497.631898292873,3.479969179038379
13.3,-0.07519506268436271,4,-3.9560975657501167,False,False,True,0.44069648225214014,True,False,False,-0.7383875721754812,False,True,True,False,False,False,True,False,61957.70361,1.0,3000,15000,-1.845968930438703,89998.00364094418,44999.00182047209,5.861263213953464
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.9401024807802876,True,False,False,-0.7383875721754812,False,True,True,False,False,False,True,False,43250.8022,4.0,3000,15000,-1.845968930438703,89998.00364094418,17999.600728188838,-16.263772917498976
13.3,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.44069648225214014,False,False,True,0.8605360962157282,True,False,False,True,False,False,False,True,51987.7121,2.0,9000,2000,0.8605360962157282,55000.71014597085,18333.57004865695,5.861263213953464
17.3,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.4477532526748909,True,False,False,0.8605360962157282,True,False,True,False,False,False,False,True,56635.0046,3.0,3000,15000,0.8605360962157282,90000.71014597084,22500.17753649271,-7.746131271275613
17.3,4.646692488049348,7,-3.436920710742447,False,True,False,2.506342115957488,False,False,True,0.8605360962157282,False,True,True,False,False,False,False,True,377917.8261,5.0,9000,15000,2.1513402405393207,120011.44472521664,20001.907454202774,43.35971860606455
13.3,-0.07519506268436271,274,0.4704951467693265,True,False,False,0.44069648225214014,True,False,False,-0.20541301604507806,False,True,False,True,False,False,False,True,59423.3801,1.0,3000,2000,-0.5135325401126951,24999.33607733452,12499.66803866726,5.861263213953464
17.3,1.4987674542268743,274,0.4704951467693265,False,True,False,-0.4477532526748909,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,85448.2181,5.0,9000,15000,3.4837766308653286,120006.48131153932,20001.080218589886,-7.746131271275613
17.3,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.4477532526748909,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,64752.2755,3.0,9000,15000,-1.845968930438703,119998.00364094418,29999.500910236045,-7.746131271275613
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,3.150183414249161,False,False,True,1.9264852084765347,False,True,True,False,False,False,False,True,114323.3955,4.0,9000,15000,4.816213021191337,120007.81374792964,24001.56274958593,49.14286126228691
15.6,-0.8621763211399812,297,0.5592211110580945,True,False,False,-1.071373081019653,True,False,False,-1.0048748502406828,False,True,False,True,False,False,False,True,30548.2027,3.0,3000,2000,-2.5121871256017068,24995.76346023212,6248.94086505803,-16.713420063906586
15.6,-0.07519506268436271,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,45977.2138,3.0,9000,15000,0.8605360962157282,120000.71014597084,30000.17753649271,-1.962988615053248
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,-0.12583260352905437,False,False,True,1.9264852084765347,False,True,True,False,False,False,False,True,108374.8611,5.0,9000,15000,4.816213021191337,120007.81374792964,20001.30229132161,-1.962988615053248
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,3.150183414249161,False,True,False,1.3935106523461314,False,True,True,False,False,False,False,True,189299.7145,4.0,18000,15000,3.4837766308653286,165006.4813115393,33001.296262307864,49.14286126228691
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,-0.12583260352905437,False,False,True,-0.20541301604507806,False,True,True,False,False,False,True,False,86625.5322,3.0,9000,15000,-0.5135325401126951,120002.48400236835,30000.621000592088,-1.962988615053248
15.6,-0.46868569191217196,297,0.5592211110580945,True,False,False,-1.071373081019653,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,27202.1521,3.0,3000,2000,0.8605360962157282,24999.923164712392,6249.980791178098,-16.713420063906586
13.3,-0.07519506268436271,297,0.5592211110580945,False,False,True,4.28324158581155,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,120767.6411,1.0,9000,2000,-1.845968930438703,54998.0036409442,27499.0018204721,56.96711309129361
13.3,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.44069648225214014,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,89785.6911,1.0,9000,2000,-1.845968930438703,54998.0036409442,27499.0018204721,5.861263213953464
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-1.071373081019653,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,36992.4483,3.0,3000,2000,-1.845968930438703,24998.003640944193,6249.500910236048,-16.713420063906586
15.6,-0.07519506268436271,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,True,False,True,False,False,False,48269.8781,3.0,9000,15000,0.8605360962157282,120000.71014597084,30000.17753649271,-1.962988615053248
17.3,1.4987674542268743,158,-0.13469126891243635,False,True,False,-0.4477532526748909,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,87183.2073,4.0,9000,15000,3.4837766308653286,120006.48131153932,24001.296262307864,-7.746131271275613
15.6,-0.8621763211399812,274,0.4704951467693265,True,False,False,-0.12583260352905437,True,False,False,-0.23039619836369069,True,False,False,True,False,False,True,False,21625.4011,3.0,3000,2000,-0.23039619836369069,24998.045251159358,6249.511312789839,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,False,True,False,False,True,False,34018.1811,3.0,3000,2000,-1.845968930438703,24998.003640944193,6249.500910236048,-1.962988615053248
13.0,-0.07519506268436271,2,-4.520367337942657,False,False,True,1.230862698751261,False,False,True,-0.20541301604507806,False,True,False,True,False,False,False,True,92883.8861,1.0,9000,2000,-0.5135325401126951,54999.33607733452,27499.66803866726,16.001215083766393
13.3,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.44069648225214014,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,57742.91913,1.0,9000,2000,-1.845968930438703,54998.0036409442,27499.0018204721,5.861263213953464
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.9401024807802876,True,False,False,0.8605360962157282,True,False,True,False,False,False,True,False,36496.7371,4.0,3000,15000,0.8605360962157282,90000.71014597084,18000.14202919417,-16.263772917498976
14.0,-0.07519506268436271,274,0.4704951467693265,True,False,False,0.24856922707416992,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,63884.7809,2.0,9000,15000,-1.845968930438703,119998.00364094418,39999.334546981394,3.479969179038379
14.0,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.24856922707416992,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,71196.5211,2.0,3000,2000,-1.845968930438703,24998.003640944193,8332.667880314732,3.479969179038379
13.3,1.4987674542268743,297,0.5592211110580945,False,False,True,0.44069648225214014,False,False,True,-0.20541301604507806,False,True,False,True,False,False,False,True,79251.8281,2.0,9000,2000,-0.5135325401126951,55002.48400236834,18334.161334122782,5.861263213953464
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,False,True,True,False,False,False,41971.24767,3.0,3000,2000,-1.845968930438703,24998.003640944193,6249.500910236048,-1.962988615053248
14.0,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.24856922707416992,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,55705.5461,2.0,3000,2000,-1.845968930438703,24998.003640944193,8332.667880314732,3.479969179038379
13.3,-0.07519506268436271,48,-1.4349253126292794,False,False,True,0.44069648225214014,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,84456.7957,1.0,9000,2000,-1.845968930438703,54998.0036409442,27499.0018204721,5.861263213953464
15.6,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.12583260352905437,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,49199.3366,3.0,3000,2000,0.8605360962157282,25000.71014597085,6250.1775364927125,-1.962988615053248
17.3,1.4987674542268743,297,0.5592211110580945,False,True,False,-0.4477532526748909,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,152204.4061,5.0,9000,15000,3.4837766308653286,120006.48131153932,20001.080218589886,-7.746131271275613
15.6,-0.07519506268436271,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,51553.9648,3.0,9000,15000,-1.845968930438703,119998.00364094418,29999.500910236045,-1.962988615053248
15.6,1.4987674542268743,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,False,True,False,False,False,True,53227.60974,3.0,9000,2000,0.8605360962157282,55003.85807100467,13750.964517751168,-1.962988615053248
15.6,-0.07519506268436271,158,-0.13469126891243635,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,47650.2391,2.0,3000,15000,-1.845968930438703,89998.00364094418,29999.334546981394,-1.962988615053248
17.3,-0.07519506268436271,158,-0.13469126891243635,True,False,False,-0.4477532526748909,True,False,False,0.3025783577667125,False,True,True,False,False,False,False,True,55209.8349,4.0,3000,15000,0.7564458944167812,90000.60605576904,18000.121211153808,-7.746131271275613
15.6,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,78632.1891,2.0,9000,15000,0.8605360962157282,120000.71014597084,40000.23671532361,-1.962988615053248
15.6,-0.8621763211399812,158,-0.13469126891243635,True,False,False,-1.071373081019653,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,24722.97646,3.0,3000,2000,0.8605360962157282,24999.13618345394,6249.784045863485,-16.713420063906586
15.6,-0.8621763211399812,274,0.4704951467693265,True,False,False,-1.071373081019653,True,False,False,-0.23039619836369069,True,False,False,True,False,False,False,True,20448.087,3.0,3000,2000,-0.23039619836369069,24998.045251159358,6249.511312789839,-16.713420063906586
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,-0.12583260352905437,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,92883.8861,5.0,9000,15000,3.4837766308653286,120006.48131153932,20001.080218589886,-1.962988615053248
14.0,-0.07519506268436271,297,0.5592211110580945,True,False,False,0.24856922707416992,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,53226.9901,2.0,3000,2000,-1.845968930438703,24998.003640944193,8332.667880314732,3.479969179038379
13.3,-0.07519506268436271,103,-0.6036184598685892,False,False,True,0.44069648225214014,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,42693.1271,2.0,3000,2000,-1.845968930438703,24998.003640944193,8332.667880314732,5.861263213953464
15.6,1.4987674542268743,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,False,True,True,False,False,False,55705.5461,3.0,9000,2000,-1.845968930438703,55001.15156597802,13750.287891494505,-1.962988615053248
15.6,-0.8621763211399812,103,-0.6036184598685892,True,False,False,-1.071373081019653,True,False,False,0.8605360962157282,True,False,False,True,True,False,False,False,24165.921,3.0,3000,2000,0.8605360962157282,24999.13618345394,6249.784045863485,-16.713420063906586
15.6,-0.8621763211399812,158,-0.13469126891243635,True,False,False,-0.12583260352905437,True,False,False,1.12702337428093,False,True,False,True,False,False,False,True,35629.2425,3.0,3000,2000,2.817558435702325,25001.093205793422,6250.273301448356,-1.962988615053248
17.3,4.646692488049348,158,-0.13469126891243635,False,True,False,-0.4477532526748909,False,False,True,1.9264852084765347,False,True,True,False,False,False,False,True,241039.571,5.0,9000,15000,4.816213021191337,120014.10959799729,20002.351599666214,-7.746131271275613
15.6,-0.07519506268436271,103,-0.6036184598685892,False,True,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,52421.4594,3.0,3000,15000,-1.845968930438703,89998.00364094418,22499.500910236045,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-1.071373081019653,True,False,False,-1.0048748502406828,False,True,False,True,False,False,False,True,36496.7371,3.0,3000,2000,-2.5121871256017068,24997.33742274903,6249.334355687258,-16.713420063906586
17.3,-0.07519506268436271,158,-0.13469126891243635,True,False,False,-0.4477532526748909,False,False,True,1.12702337428093,False,True,True,False,False,False,False,True,70948.6655,3.0,9000,15000,2.817558435702325,120002.66716831033,30000.666792077584,-7.746131271275613
17.3,-0.07519506268436271,158,-0.13469126891243635,True,False,False,-0.4477532526748909,False,False,True,1.12702337428093,False,True,True,False,False,False,True,False,55085.9071,4.0,9000,15000,2.817558435702325,120002.66716831033,24000.533433662065,-7.746131271275613
15.6,-0.07519506268436271,297,0.5592211110580945,False,True,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,54466.2681,4.0,3000,15000,-1.845968930438703,89998.00364094418,17999.600728188838,-1.962988615053248
13.9,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.274831225983389,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,66859.0481,1.0,9000,2000,-1.845968930438703,54998.0036409442,27499.0018204721,3.8201540411691073
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,3.2589215988025426,False,True,False,True,False,False,False,True,61034.4415,3.0,9000,2000,8.147303997006357,55007.99691387164,13751.99922846791,-1.962988615053248
15.6,-0.07519506268436271,274,0.4704951467693265,True,False,False,-1.071373081019653,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,34637.8201,3.0,3000,2000,0.8605360962157282,25000.71014597085,6250.1775364927125,-16.713420063906586
17.3,1.4987674542268743,158,-0.13469126891243635,False,True,False,-0.4477532526748909,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,185829.7361,5.0,9000,15000,-1.845968930438703,120001.15156597801,20000.191927663003,-7.746131271275613
13.3,-0.8621763211399812,274,0.4704951467693265,True,False,False,0.44069648225214014,True,False,False,-0.23039619836369069,True,False,False,True,False,False,False,True,41825.6325,1.0,3000,2000,-0.23039619836369069,24998.045251159358,12499.022625579679,5.861263213953464
13.3,-0.07519506268436271,21,-2.319482999269945,False,False,True,1.863992590469502,True,False,False,-0.20541301604507806,False,True,False,True,False,True,False,False,126406.356,1.0,3000,2000,-0.5135325401126951,24999.33607733452,12499.66803866726,24.79110145324438
15.6,-0.07519506268436271,297,0.5592211110580945,False,False,True,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,False,True,False,False,False,True,50748.4341,3.0,9000,2000,0.8605360962157282,55000.71014597085,13750.177536492713,-1.962988615053248
17.3,1.4987674542268743,158,-0.13469126891243635,False,True,False,-0.4477532526748909,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,111473.0561,5.0,9000,15000,3.4837766308653286,120006.48131153932,20001.080218589886,-7.746131271275613
15.6,-0.8621763211399812,158,-0.13469126891243635,True,False,False,-1.071373081019653,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,29061.0691,2.0,3000,2000,0.8605360962157282,24999.13618345394,8333.045394484647,-16.713420063906586
13.9,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.274831225983389,False,False,True,-0.20541301604507806,False,True,False,True,False,False,False,True,114571.2511,1.0,9000,2000,-0.5135325401126951,54999.33607733452,27499.66803866726,3.8201540411691073
17.3,-0.8621763211399812,103,-0.6036184598685892,True,False,False,-0.4477532526748909,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,43498.6578,4.0,3000,15000,-1.845968930438703,89996.42967842727,17999.285935685453,-7.746131271275613
13.3,-0.07519506268436271,297,0.5592211110580945,False,False,True,0.44069648225214014,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,58803.7411,1.0,3000,2000,-1.845968930438703,24998.003640944193,12499.001820472096,5.861263213953464
15.6,-0.07519506268436271,274,0.4704951467693265,True,False,False,-1.071373081019653,True,False,False,-1.0048748502406828,False,True,False,True,False,False,False,True,27629.70301,2.0,3000,2000,-2.5121871256017068,24997.33742274903,8332.44580758301,-16.713420063906586
17.3,1.4987674542268743,274,0.4704951467693265,True,False,False,-0.4477532526748909,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,65619.7701,4.0,9000,15000,0.8605360962157282,120003.85807100467,24000.771614200934,-7.746131271275613
17.3,1.4987674542268743,54,-1.3073271118557703,False,True,False,-0.4477532526748909,False,False,True,1.9264852084765347,False,True,True,False,False,False,False,True,154847.7861,5.0,9000,15000,4.816213021191337,120007.81374792964,20001.30229132161,-7.746131271275613
15.6,-0.07519506268436271,297,0.5592211110580945,False,False,True,-0.12583260352905437,False,False,True,-0.20541301604507806,False,True,True,False,False,False,False,True,105276.6661,2.0,9000,15000,-0.5135325401126951,119999.33607733452,39999.77869244484,-1.962988615053248
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.4477532526748909,False,False,True,1.12702337428093,False,True,False,True,False,False,False,True,70762.7738,4.0,9000,2000,2.817558435702325,55002.667168310334,11000.533433662067,-7.746131271275613
15.6,-0.8621763211399812,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,False,True,False,False,True,False,27511.9716,3.0,3000,2000,-1.845968930438703,24996.42967842728,6249.10741960682,-1.962988615053248
15.6,-0.8621763211399812,274,0.4704951467693265,True,False,False,-0.12583260352905437,True,False,False,-0.23039619836369069,True,False,False,True,False,False,False,True,44737.9358,3.0,3000,2000,-0.23039619836369069,24998.045251159358,6249.511312789839,-1.962988615053248
15.6,-0.8621763211399812,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,40710.2823,3.0,3000,2000,0.8605360962157282,24999.13618345394,6249.784045863485,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,35009.6035,3.0,3000,2000,0.8605360962157282,25000.71014597085,6250.1775364927125,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,False,False,True,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,49509.1561,4.0,3000,2000,-1.845968930438703,24998.003640944193,4999.600728188839,-1.962988615053248
13.3,-0.07519506268436271,158,-0.13469126891243635,False,False,True,0.44069648225214014,False,False,True,0.8605360962157282,False,True,False,True,False,False,False,True,92883.8861,1.0,9000,2000,2.1513402405393207,55002.00095011517,27501.000475057586,5.861263213953464
15.6,-0.8621763211399812,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,0.8605360962157282,True,False,False,True,False,False,True,False,28937.1413,3.0,3000,2000,0.8605360962157282,24999.13618345394,6249.784045863485,-1.962988615053248
17.3,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.4477532526748909,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,63079.2502,3.0,9000,15000,0.8605360962157282,120000.71014597084,30000.17753649271,-7.746131271275613
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,54528.232,3.0,9000,2000,-1.845968930438703,54998.0036409442,13749.50091023605,-1.962988615053248
13.3,-0.07519506268436271,21,-2.319482999269945,False,False,True,1.863992590469502,True,False,False,-0.20541301604507806,False,True,False,True,False,True,False,False,121381.0837,1.0,3000,2000,-0.5135325401126951,24999.33607733452,12499.66803866726,24.79110145324438
17.3,1.4987674542268743,158,-0.13469126891243635,False,True,False,-0.4477532526748909,True,False,False,1.3935106523461314,False,True,True,False,False,False,False,True,95982.0811,5.0,3000,15000,3.4837766308653286,90006.48131153932,15001.080218589886,-7.746131271275613
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,False,True,True,False,False,False,45547.80397,3.0,9000,2000,-1.845968930438703,54998.0036409442,13749.50091023605,-1.962988615053248
14.0,1.4987674542268743,297,0.5592211110580945,False,False,True,1.4653751765346505,False,False,True,-0.20541301604507806,False,True,False,True,False,False,False,True,154847.7861,1.0,9000,2000,-0.5135325401126951,55002.48400236834,27501.24200118417,20.51525247148511
15.6,-0.07519506268436271,48,-1.4349253126292794,True,False,False,-1.071373081019653,False,False,True,-0.23039619836369069,True,False,True,False,False,False,False,True,50314.6868,3.0,9000,15000,-0.23039619836369069,119999.61921367625,29999.904803419064,-16.713420063906586
15.6,0.7117861957712558,297,0.5592211110580945,True,False,False,-1.071373081019653,False,False,True,0.8605360962157282,True,False,False,True,False,False,False,True,44184.59817,3.0,9000,2000,0.8605360962157282,55002.28410848776,13750.57102712194,-16.713420063906586
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.4477532526748909,False,False,True,1.12702337428093,False,True,False,True,True,False,False,False,68098.3261,4.0,9000,2000,2.817558435702325,55002.667168310334,11000.533433662067,-7.746131271275613
15.6,-0.07519506268436271,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,46163.1055,3.0,9000,15000,0.8605360962157282,120000.71014597084,30000.17753649271,-1.962988615053248
17.3,-0.8621763211399812,297,0.5592211110580945,True,False,False,-0.9401024807802876,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,30300.3471,4.0,3000,2000,0.8605360962157282,24999.13618345394,4999.827236690788,-16.263772917498976
17.3,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.4477532526748909,False,False,True,2.992434320737341,True,False,True,False,False,False,True,False,52607.3511,4.0,9000,15000,2.992434320737341,120002.84204419536,24000.568408839074,-7.746131271275613
17.3,-0.46868569191217196,297,0.5592211110580945,True,False,False,-0.9401024807802876,False,False,True,1.12702337428093,False,True,True,False,False,False,False,True,53226.9901,4.0,9000,15000,2.817558435702325,120001.88018705188,24000.376037410377,-16.263772917498976
15.6,-0.8621763211399812,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,0.8605360962157282,True,False,False,True,True,False,False,False,26520.5492,3.0,3000,2000,0.8605360962157282,24999.13618345394,6249.784045863485,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,False,True,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,51368.0731,3.0,3000,15000,-1.845968930438703,89998.00364094418,22499.500910236045,-1.962988615053248
15.6,-0.46868569191217196,297,0.5592211110580945,True,False,False,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,False,True,False,False,False,True,35877.0981,3.0,3000,2000,-1.845968930438703,24997.216659685735,6249.304164921434,-1.962988615053248
15.6,-0.07519506268436271,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,58927.6689,4.0,9000,15000,-1.845968930438703,119998.00364094418,23999.600728188838,-1.962988615053248
15.6,0.7117861957712558,103,-0.6036184598685892,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,False,True,False,False,False,True,40834.2101,3.0,9000,2000,0.8605360962157282,55002.28410848776,13750.57102712194,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,False,True,False,False,False,True,67974.3983,2.0,9000,2000,-1.845968930438703,54998.0036409442,18332.667880314733,-1.962988615053248
15.6,-0.07519506268436271,158,-0.13469126891243635,False,False,True,-0.12583260352905437,True,False,False,-0.7383875721754812,False,True,True,False,False,False,False,True,60538.7303,2.0,3000,15000,-1.845968930438703,89998.00364094418,29999.334546981394,-1.962988615053248
15.6,1.4987674542268743,297,0.5592211110580945,False,True,False,-0.12583260352905437,False,False,True,1.3935106523461314,False,True,True,False,False,False,False,True,73055.4381,3.0,9000,15000,3.4837766308653286,120006.48131153932,30001.62032788483,-1.962988615053248
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,0.8605360962157282,True,False,True,False,False,False,True,False,40834.82974,3.0,9000,15000,0.8605360962157282,120000.71014597084,30000.17753649271,-1.962988615053248
15.6,-1.2556669503677904,103,-0.6036184598685892,True,False,False,-1.071373081019653,True,False,False,-1.2380512185477341,False,True,False,True,True,False,False,False,12330.8161,3.0,3000,2000,-3.0951280463693354,24994.393538052893,6248.598384513223,-16.713420063906586
17.3,-0.07519506268436271,158,-0.13469126891243635,False,True,False,-0.4477532526748909,False,False,True,0.8605360962157282,True,False,True,False,False,False,False,True,73551.1493,4.0,9000,15000,0.8605360962157282,120000.71014597084,24000.14202919417,-7.746131271275613
17.3,-0.07519506268436271,274,0.4704951467693265,True,False,False,-0.9401024807802876,True,False,False,0.8605360962157282,True,False,False,True,False,False,False,True,30300.3471,4.0,3000,2000,0.8605360962157282,25000.71014597085,5000.14202919417,-16.263772917498976
15.6,-0.07519506268436271,297,0.5592211110580945,True,False,False,-0.12583260352905437,False,False,True,-0.7383875721754812,False,True,True,False,False,False,False,True,113331.9731,2.0,9000,15000,-1.845968930438703,119998.00364094418,39999.334546981394,-1.962988615053248
